0.0627441	0
0.0417175	0
0.0310364	0
0.0361938	0
0.0325012	0
0.0139771	0
-0.00692749	0
-0.0509033	0
-0.111023	0
-0.169952	0
-0.210114	0
-0.214355	0
-0.211823	0
-0.225555	0
-0.234192	0
-0.191772	0
-0.107239	0
-0.0570679	0
-0.0687256	0
-0.096344	0
-0.0864258	0
-0.0397644	0
0.0184937	0
0.0895081	0
0.134979	0
0.155884	0
0.174438	0
0.208191	0
0.234619	0
0.23056	0
0.213043	0
0.200714	0
0.179718	0
0.170288	0
0.19281	0
0.221436	0
0.206146	0
0.118286	0
0.0221863	0
-0.0360107	0
-0.037323	0
-0.0193481	0
-0.0293579	0
-0.0653992	0
-0.097168	0
-0.105469	0
-0.115784	0
-0.142487	0
-0.166351	0
-0.164764	0
-0.147522	0
-0.132141	0
-0.118744	0
-0.0829163	0
-0.0483398	0
-0.0325012	0
-0.0423889	0
-0.0451965	0
-0.0118713	0
0.0307922	0
0.0737305	0
0.090332	0
0.0821838	0
0.0831299	0
0.0913696	0
0.102997	0
0.0986938	0
0.0775757	0
0.0730896	0
0.0653992	0
0.0617981	0
0.0608826	0
0.0415039	0
0.0110779	0
-0.0389709	0
-0.0813293	0
-0.1091	0
-0.148499	0
-0.189667	0
-0.222565	0
-0.236633	0
-0.235382	0
-0.240265	0
-0.214874	0
-0.152588	0
-0.102386	0
-0.0735779	0
-0.0699463	0
-0.0621948	0
-0.0364685	0
-0.00769043	0
0.0652161	0
0.129425	0
0.166168	0
0.186401	0
0.197876	0
0.232239	0
0.252106	0
0.24826	0
0.232483	0
0.197571	0
0.181793	0
0.183777	0
0.184357	0
0.17627	0
0.121826	0
0.0617981	0
0.0167236	0
-0.0185547	0
-0.0335083	0
-0.0628357	0
-0.0906982	0
-0.115692	0
-0.145508	0
-0.148834	0
-0.146515	0
-0.126221	0
-0.10965	0
-0.125031	0
-0.146027	0
-0.162506	0
-0.133606	0
-0.0683289	0
-0.0191956	0
0.000579834	0
-0.00802612	0
-0.00216675	0
0.0466309	0
0.0779724	0
0.0806885	0
0.0647278	0
0.0594177	0
0.0925598	0
0.11673	0
0.122925	0
0.117157	0
0.0845032	0
0.053833	0
0.032196	0
0.022522	0
0.0297546	0
0.0160217	0
-0.0229797	0
-0.0626831	0
-0.11554	0
-0.159729	0
-0.200958	0
-0.233795	0
-0.240662	0
-0.250854	0
-0.263916	0
-0.233765	0
-0.154785	0
-0.0725098	0
-0.032074	0
-0.0618286	0
-0.0838013	0
-0.0608826	0
-0.00946045	0
0.0769653	0
0.12796	0
0.168732	0
0.203705	0
0.224487	0
0.255005	0
0.258575	0
0.240448	0
0.224945	0
0.192474	0
0.179199	0
0.17453	0
0.177094	0
0.188751	0
